"agentName","patientgetAliveTime"
"1240",16260
"1221",19980
"1211",15960
"1104",14580
"1110",12240
"1117",13140
"1217",17580
"1261",0
"1182",13140
"1214",18240
"1146",7620
"1179",13380
"1219",16380
"1190",14640
"1210",19500
"1248",15720
"1313",0
"1144",8700
"1101",15540
"1053",24540
"1065",24900
"1296",0
"1300",0
"1250",19380
"1252",22680
"1063",24420
"1183",15600
"1166",7740
"1224",20880
"1260",21240
"1197",15540
"1304",0
"1152",18180
"1088",21960
"1200",10800
"1245",13560
"1208",18120
"1267",0
"1264",0
"1195",14340
"1299",0
"1232",17820
"1173",9000
"1263",19980
"1058",32940
"1186",13740
"1140",5940
"1223",18060
"1280",0
"1293",0
"1185",17520
"1251",16320
"1136",8160
"1120",11820
"1255",20460
"1228",24540
"1202",15600
"1070",27840
"1094",22560
"1235",18900
"1216",18420
"1167",6960
"1142",6300
"1047",25320
"1155",7620
"1085",25320
"1151",6540
"1128",11940
"1212",21240
"1083",18960
"1230",18180
"1276",0
"1100",16500
"1243",19560
"1158",8220
"1189",9840
"1162",8820
"1253",0
"1127",8760
"1309",0
"1125",8340
"1154",7980
"1123",12600
"1242",19980
"1271",0
"1227",24540
"1286",0
"1204",15240
"1041",29280
"1113",13740
"1134",8220
"1139",6180
"1095",20400
"1138",7860
"1198",13980
"1310",0
"1093",24780
"1275",0
"1305",0
"1115",12780
"1239",24120
"1112",12840
"1288",0
"1220",19440
"1149",7560
"1278",0
"1114",12960
"1122",16200
"1332",15480
"1269",21120
"1334",14040
"1351",6960
"1359",5940
"1291",23280
"1362",6540
"1303",24120
"1443",17760
"1297",20820
"1356",6840
"1295",20820
"1415",16920
"1469",15060
"1403",15540
"1273",27180
"1480",0
"1438",14340
"1395",10620
"1425",15780
"1306",24300
"1477",12540
"1502",0
"1497",0
"1422",13260
"1433",15780
"1467",15780
"1485",0
"1287",21960
"1358",9480
"1319",16500
"1464",11880
"1501",0
"1375",8700
"1274",21480
"1474",14820
"1490",0
"1424",13980
"1281",19500
"1370",7380
"1357",6120
"1437",14700
"1279",24240
"1282",19620
"1427",14700
"1360",9720
"1367",10320
"1265",26040
"1439",11040
"1340",14040
"1450",12300
"1416",15900
"1328",14940
"1479",0
"1412",15060
"1343",10800
"1338",14700
"1430",14760
"1302",21660
"1505",0
"1347",17220
"1258",24840
"1321",20040
"1259",25140
"1452",14220
"1311",24180
"1444",15060
"1262",22440
"1405",14160
"1411",14160
"1457",16140
"1453",14280
"1468",14340
"1400",11820
"1284",21060
"1315",21120
"1369",11100
"1290",23640
"1486",0
"1500",0
"1460",14880
"1401",16740
"1455",21120
"1373",11520
"1506",0
"1324",16740
"1442",12840
"1406",15360
"1387",14160
"1407",15120
"1381",11880
"1404",13200
"1374",12300
"1344",11280
"1377",8760
"1396",13800
"1364",8940
"1326",15480
"1289",20880
"1470",14160
"1285",21000
"1318",16680
"1494",0
"1385",8940
"1408",13080
"1384",10560
"1489",0
"1307",24180
"1388",15600
"1320",16740
"1294",20520
"1323",15420
"1336",12180
"1327",14880
"1272",26100
"1462",14520
"1270",21780
"1355",10680
"1317",17520
"1308",21840
"1499",0
"1391",9960
"1363",6300
"1481",0
"1277",19680
"1378",10080
"1301",24960
"1418",16020
"1503",0
"1292",25320
"1268",21480
"1352",7200
"1420",17040
"1431",14760
"1423",13620
"1459",16440
"1476",12540
"1386",9720
"1456",14820
"1283",23760
"1312",23820
"1488",0
"1354",7500
"1392",10080
"1421",13740
"1394",13740
"1419",14880
"1428",11400
"1298",23700
"1346",11580
