"agentName","patientgetAliveTime"
"1126",45780
"1098",21600
"1301",0
"1170",36780
"1089",46920
"1023",42060
"1321",0
"1079",46500
"1279",0
"1248",13200
"1193",12000
"1216",37020
"1164",40800
"1132",47580
"1232",0
"1121",24840
"1178",32220
"1166",36720
"1286",0
"1324",0
"1101",46740
"1280",9660
"1039",41940
"1149",45180
"1143",46380
"1148",23880
"1273",0
"1274",0
"1261",13860
"1262",0
"1115",18360
"1059",47700
"1188",35280
"1251",0
"1119",47100
"1057",52860
"1135",49980
"1220",15900
"1272",0
"1217",40380
"1267",0
"1116",45960
"1176",29040
"1117",47340
"1138",20640
"1257",0
"1285",0
"1150",18780
"1129",48420
"1112",45600
"1190",10440
"1203",34740
"1223",41100
"1064",53520
"1171",39960
"1195",32100
"1109",45660
"1237",0
"1227",36780
"1194",31860
"1289",0
"1085",46440
"1042",48120
"1134",18660
"1067",46980
"1153",47280
"1287",14280
"1327",0
"1140",50760
"1322",0
"1254",0
"1303",0
"1073",47100
"1307",0
"1192",34920
"1229",14280
"1018",39720
"1308",0
"1108",45000
"1036",42900
"1139",22140
"1215",11400
"1167",15060
"1228",34440
"1290",13980
"1298",14400
"1012",41460
"1242",13680
"1325",0
"1250",0
"1328",0
"1174",34500
"1295",42540
"1440",41100
"1335",22560
"1544",0
"1317",37200
"1491",9240
"1370",35160
"1546",0
"1490",0
"1531",0
"1315",15240
"1542",10560
"1334",20460
"1386",10680
"1577",0
"1369",40680
"1536",10920
"1462",0
"1469",11100
"1486",0
"1293",40740
"1426",14160
"1431",42360
"1480",0
"1383",11640
"1463",0
"1241",37380
"1478",0
"1277",38580
"1365",12060
"1363",36300
"1416",14520
"1319",21180
"1361",36840
"1333",36120
"1505",0
"1513",0
"1558",0
"1427",15000
"1561",0
"1375",33960
"1454",12540
"1356",15900
"1407",48600
"1380",8400
"1367",10320
"1460",7260
"1253",39540
"1483",0
"1269",36360
"1399",14100
"1320",36960
"1441",12480
"1395",35640
"1475",0
"1342",36060
"1434",0
"1391",11160
"1344",36120
"1579",0
"1444",0
"1412",14940
"1326",38820
"1398",36300
"1497",7080
"1402",30960
"1390",29400
"1501",10980
"1472",0
"1336",22140
"1568",0
"1385",12360
"1508",0
"1349",37260
"1571",0
"1481",0
"1329",18300
"1529",0
"1551",9360
"1576",0
"1408",46260
"1496",0
"1575",0
"1313",40980
"1294",37560
"1549",0
"1537",7980
"1521",7800
"1305",41880
"1310",12540
"1580",0
"1423",7800
"1509",9780
"1330",18360
"1572",0
"1560",6900
"1437",9060
"1470",12240
"1314",41700
"1264",36420
"1245",34320
"1565",0
"1524",0
"1528",8580
"1516",0
"1304",38100
"1564",0
"1523",0
"1374",37740
"1530",0
"1559",0
"1358",33720
"1476",0
"1442",0
"1474",9120
"1543",0
"1433",38520
"1479",0
"1581",0
"1270",35880
"1373",36480
"1387",31140
"1502",8700
"1517",9060
"1547",0
"1425",8940
"1306",39120
"1397",8100
"1455",0
"1309",38760
"1258",34320
"1292",37620
"1421",35160
"1457",0
"1340",33480
"1503",0
"1372",36900
"1351",14820
"1555",0
"1563",0
"1384",30060
"1485",10920
"1482",0
"1449",0
"1487",0
"1381",9900
"1346",32520
"1538",0
"1266",35340
"1465",9420
"1499",11820
"1352",14700
"1413",35100
"1417",36720
"1396",11640
"1316",14040
"1364",33180
"1260",37980
"1459",0
"1302",15420
"1443",0
"1438",9900
"1404",36240
"1337",38700
"1297",38460
"1461",0
"1323",17460
"1420",12420
"1265",37680
"1554",0
"1366",30360
"1557",0
